,user,item,score,test_item,test_score,rank
12352,124,274,0.014900483191013338,517,0.4196764528751373,57.0
12284,124,1951,0.01401651743799448,517,0.4196764528751373,58.0
12349,124,2336,0.013889368623495102,517,0.4196764528751373,59.0
12367,124,1374,0.013583466410636902,517,0.4196764528751373,60.0
12322,124,2682,0.012226708233356476,517,0.4196764528751373,61.0
12346,124,2853,0.011799830012023449,517,0.4196764528751373,62.0
12324,124,3184,0.011055820621550085,517,0.4196764528751373,63.0
12293,124,2079,0.008985458873212337,517,0.4196764528751373,64.0
12327,124,2635,0.008311910554766655,517,0.4196764528751373,65.0
12371,124,2724,0.0071459850296378144,517,0.4196764528751373,66.0
12360,124,1024,0.00708167115226388,517,0.4196764528751373,67.0
12316,124,3172,0.00677205342799425,517,0.4196764528751373,68.0
12365,124,3002,0.006767177022993565,517,0.4196764528751373,69.0
12370,124,1830,0.005685672629624604,517,0.4196764528751373,70.0
12310,124,2315,0.005613958463072778,517,0.4196764528751373,71.0
12348,124,2338,0.00499500147998333,517,0.4196764528751373,72.0
12278,124,3509,0.0044677224941551685,517,0.4196764528751373,73.0
12281,124,2136,0.004457801580429077,517,0.4196764528751373,74.0
12299,124,2272,0.004426853731274605,517,0.4196764528751373,75.0
12363,124,2801,0.004384353291243315,517,0.4196764528751373,76.0
12314,124,3305,0.0041583129204809674,517,0.4196764528751373,77.0
12374,124,3182,0.0041398536413908005,517,0.4196764528751373,78.0
12373,124,1886,0.004119423683732748,517,0.4196764528751373,79.0
12332,124,2726,0.0041084522381424895,517,0.4196764528751373,80.0
12303,124,1395,0.0035717103164643045,517,0.4196764528751373,81.0
12312,124,2442,0.0034552582073956732,517,0.4196764528751373,82.0
12341,124,809,0.003213043324649334,517,0.4196764528751373,83.0
12283,124,3075,0.0031994981691241264,517,0.4196764528751373,84.0
12286,124,1791,0.002847129013389349,517,0.4196764528751373,85.0
12291,124,3350,0.002703994745388627,517,0.4196764528751373,86.0
12339,124,2182,0.002486645709723234,517,0.4196764528751373,87.0
12334,124,1362,0.0020890505984425545,517,0.4196764528751373,88.0
12306,124,1550,0.0020147035829722877,517,0.4196764528751373,89.0
12368,124,2851,0.0019768914207816124,517,0.4196764528751373,90.0
12331,124,3599,0.0017597307451069355,517,0.4196764528751373,91.0
12347,124,3282,0.001438899664208293,517,0.4196764528751373,92.0
12282,124,3680,0.0013517097104340794,517,0.4196764528751373,93.0
12366,124,3059,0.0012514513218775392,517,0.4196764528751373,94.0
12364,124,3639,0.0011641185265034435,517,0.4196764528751373,95.0
12285,124,2849,0.001149023650214076,517,0.4196764528751373,96.0
12330,124,3515,0.0010785156628116963,517,0.4196764528751373,97.0
12356,124,3147,0.0010406932560727,517,0.4196764528751373,98.0
12296,124,3579,0.0010321243898943069,517,0.4196764528751373,99.0
12276,124,1404,0.000753763597458601,517,0.4196764528751373,100.0
12392,125,22,0.8450707197189331,165,0.4536942541599274,1.0
12425,125,381,0.8275052905082703,165,0.4536942541599274,2.0
12429,125,453,0.7147061824798584,165,0.4536942541599274,3.0
12436,125,1465,0.7107098698616028,165,0.4536942541599274,4.0
12406,125,40,0.7065898180007935,165,0.4536942541599274,5.0
12442,125,1801,0.6501501202583313,165,0.4536942541599274,6.0
12413,125,1163,0.5479273796081543,165,0.4536942541599274,7.0
12416,125,1150,0.5472342371940613,165,0.4536942541599274,8.0
12388,125,1236,0.4574965834617615,165,0.4536942541599274,9.0
598085,125,165,0.4536942541599274,165,0.4536942541599274,10.0
12466,125,81,0.355806440114975,165,0.4536942541599274,11.0
12418,125,736,0.35212844610214233,165,0.4536942541599274,12.0
12399,125,28,0.2711314558982849,165,0.4536942541599274,13.0
12403,125,1359,0.26415327191352844,165,0.4536942541599274,14.0
12467,125,1340,0.25675368309021,165,0.4536942541599274,15.0
12428,125,3324,0.2415204793214798,165,0.4536942541599274,16.0
12393,125,900,0.23405228555202484,165,0.4536942541599274,17.0
12397,125,978,0.2300696521997452,165,0.4536942541599274,18.0
12378,125,291,0.2227626740932465,165,0.4536942541599274,19.0
12390,125,2524,0.21134713292121887,165,0.4536942541599274,20.0
12419,125,2512,0.19925960898399356,165,0.4536942541599274,21.0
12408,125,1540,0.1968501061201096,165,0.4536942541599274,22.0
12461,125,2425,0.16679918766021729,165,0.4536942541599274,23.0
12431,125,1585,0.16074347496032715,165,0.4536942541599274,24.0
12398,125,1956,0.15608491003513336,165,0.4536942541599274,25.0
12400,125,384,0.15006524324417114,165,0.4536942541599274,26.0
12444,125,1879,0.1416436731815338,165,0.4536942541599274,27.0
12383,125,1647,0.13880929350852966,165,0.4536942541599274,28.0
12459,125,2323,0.1301928013563156,165,0.4536942541599274,29.0
12405,125,2079,0.12326886504888535,165,0.4536942541599274,30.0
12457,125,2218,0.12252862751483914,165,0.4536942541599274,31.0
12385,125,768,0.11594384908676147,165,0.4536942541599274,32.0
12469,125,1680,0.115686297416687,165,0.4536942541599274,33.0
12415,125,2823,0.1139438971877098,165,0.4536942541599274,34.0
12391,125,1110,0.10735277831554413,165,0.4536942541599274,35.0
12447,125,1753,0.10294121503829956,165,0.4536942541599274,36.0
12377,125,1047,0.1023336797952652,165,0.4536942541599274,37.0
12404,125,295,0.10004130750894548,165,0.4536942541599274,38.0
12410,125,2751,0.09585916250944138,165,0.4536942541599274,39.0
12402,125,1666,0.09527076780796052,165,0.4536942541599274,40.0
12411,125,2072,0.08984471112489699,165,0.4536942541599274,41.0
12384,125,2760,0.08530624210834503,165,0.4536942541599274,42.0
12460,125,2561,0.07980793714523315,165,0.4536942541599274,43.0
12434,125,274,0.07960259169340134,165,0.4536942541599274,44.0
12439,125,1124,0.0761127918958664,165,0.4536942541599274,45.0
12424,125,2145,0.07195091247558594,165,0.4536942541599274,46.0
12451,125,440,0.06367604434490204,165,0.4536942541599274,47.0
12448,125,1075,0.060900326818227775,165,0.4536942541599274,48.0
12471,125,3023,0.056215457618236535,165,0.4536942541599274,49.0
12441,125,1121,0.053579401224851615,165,0.4536942541599274,50.0
12381,125,1579,0.04685750976204872,165,0.4536942541599274,51.0
12437,125,2683,0.044412866234779365,165,0.4536942541599274,52.0
12423,125,1069,0.042771819978952415,165,0.4536942541599274,53.0
12452,125,634,0.03900676593184471,165,0.4536942541599274,54.0
12382,125,2024,0.03828972578048706,165,0.4536942541599274,55.0
12443,125,1869,0.037274088710546494,165,0.4536942541599274,56.0
12380,125,3058,0.03426264971494675,165,0.4536942541599274,57.0
12456,125,2256,0.031177503988146782,165,0.4536942541599274,58.0
12412,125,215,0.028925068676471714,165,0.4536942541599274,59.0
12464,125,2937,0.028479162603616718,165,0.4536942541599274,60.0
12468,125,781,0.02590247243642807,165,0.4536942541599274,61.0
12446,125,2941,0.023719431832432747,165,0.4536942541599274,62.0
12432,125,2209,0.022182459011673927,165,0.4536942541599274,63.0
12379,125,1133,0.021357377991080284,165,0.4536942541599274,64.0
12453,125,3180,0.02048417367041111,165,0.4536942541599274,65.0
12414,125,2357,0.019578754901885983,165,0.4536942541599274,66.0
12376,125,1016,0.017910700291395187,165,0.4536942541599274,67.0
12472,125,2884,0.016819780692458153,165,0.4536942541599274,68.0
12386,125,1219,0.013362753205001354,165,0.4536942541599274,69.0
12375,125,2381,0.01253416296094656,165,0.4536942541599274,70.0
12435,125,3212,0.012025030329823494,165,0.4536942541599274,71.0
12396,125,953,0.011992975138127806,165,0.4536942541599274,72.0
12430,125,1713,0.011752894148230551,165,0.4536942541599274,73.0
12394,125,3389,0.01151175145059824,165,0.4536942541599274,74.0
12407,125,2976,0.010746009647846222,165,0.4536942541599274,75.0
12438,125,2586,0.010484900325536728,165,0.4536942541599274,76.0
12409,125,1890,0.008668492548167706,165,0.4536942541599274,77.0
12421,125,2335,0.0068317996338009826,165,0.4536942541599274,78.0
12473,125,2199,0.006273941602557898,165,0.4536942541599274,79.0
12463,125,3370,0.006219645030796528,165,0.4536942541599274,80.0
12462,125,1758,0.005423657596111298,165,0.4536942541599274,81.0
12426,125,3305,0.005410719197243452,165,0.4536942541599274,82.0
12422,125,1073,0.005209064111113547,165,0.4536942541599274,83.0
12417,125,859,0.004484306555241346,165,0.4536942541599274,84.0
12445,125,1716,0.0041714049875736245,165,0.4536942541599274,85.0
12401,125,3473,0.003528682747855783,165,0.4536942541599274,86.0
12440,125,3540,0.003513511270284653,165,0.4536942541599274,87.0
12420,125,3497,0.002911716001108289,165,0.4536942541599274,88.0
12454,125,3640,0.0028521125204861164,165,0.4536942541599274,89.0
12427,125,3548,0.0027481382712721825,165,0.4536942541599274,90.0
12449,125,3680,0.002689093817025423,165,0.4536942541599274,91.0
12395,125,3563,0.002488667843863368,165,0.4536942541599274,92.0
12389,125,3590,0.0022306723985821013,165,0.4536942541599274,93.0
12387,125,2952,0.0018866262398660183,165,0.4536942541599274,94.0
12465,125,3500,0.0016442232299596071,165,0.4536942541599274,95.0
12470,125,3587,0.001510552247054875,165,0.4536942541599274,96.0
12458,125,3694,0.0014099797699600456,165,0.4536942541599274,97.0
12450,125,3265,0.0012218597112223506,165,0.4536942541599274,98.0
12433,125,3652,0.0011345651000738144,165,0.4536942541599274,99.0
12455,125,3659,0.0008570349891670048,165,0.4536942541599274,100.0
12518,126,3,0.8626421093940735,204,0.2157541662454605,1.0
12550,126,256,0.774173378944397,204,0.2157541662454605,2.0
12490,126,970,0.7653752565383911,204,0.2157541662454605,3.0
12513,126,837,0.7074189186096191,204,0.2157541662454605,4.0
12485,126,69,0.7005754113197327,204,0.2157541662454605,5.0
12542,126,1935,0.6836494207382202,204,0.2157541662454605,6.0
12519,126,1228,0.6640741229057312,204,0.2157541662454605,7.0
12476,126,192,0.5315620899200441,204,0.2157541662454605,8.0
12489,126,381,0.4730059802532196,204,0.2157541662454605,9.0
12504,126,514,0.4309782087802887,204,0.2157541662454605,10.0
12484,126,164,0.41209232807159424,204,0.2157541662454605,11.0
12547,126,470,0.4095825552940369,204,0.2157541662454605,12.0
12535,126,2134,0.3893499374389648,204,0.2157541662454605,13.0
12497,126,877,0.37877967953681946,204,0.2157541662454605,14.0
12501,126,1285,0.352723240852356,204,0.2157541662454605,15.0
12529,126,2483,0.3085702657699585,204,0.2157541662454605,16.0
12527,126,2659,0.2887709438800812,204,0.2157541662454605,17.0
12557,126,2805,0.26325723528862,204,0.2157541662454605,18.0
12506,126,2175,0.2456333190202713,204,0.2157541662454605,19.0
12488,126,948,0.2392071485519409,204,0.2157541662454605,20.0
598086,126,204,0.2157541662454605,204,0.2157541662454605,21.0
12567,126,112,0.2151351273059845,204,0.2157541662454605,22.0
12551,126,20,0.20921289920806885,204,0.2157541662454605,23.0
12525,126,839,0.1929525285959244,204,0.2157541662454605,24.0
12564,126,2512,0.18414348363876346,204,0.2157541662454605,25.0
12483,126,66,0.18317560851573944,204,0.2157541662454605,26.0
12559,126,904,0.1812009960412979,204,0.2157541662454605,27.0
12534,126,1653,0.17763909697532654,204,0.2157541662454605,28.0
12528,126,2097,0.16147881746292114,204,0.2157541662454605,29.0
12517,126,37,0.14642593264579773,204,0.2157541662454605,30.0
12570,126,1475,0.1426256000995636,204,0.2157541662454605,31.0
12486,126,1149,0.13954852521419525,204,0.2157541662454605,32.0
12563,126,1688,0.13945038616657254,204,0.2157541662454605,33.0
12511,126,35,0.12850366532802582,204,0.2157541662454605,34.0
12521,126,2314,0.1268731653690338,204,0.2157541662454605,35.0
12553,126,1234,0.11959369480609895,204,0.2157541662454605,36.0
12545,126,2161,0.1134362518787384,204,0.2157541662454605,37.0
12510,126,2638,0.1030956357717514,204,0.2157541662454605,38.0
12554,126,1744,0.08341767638921738,204,0.2157541662454605,39.0
12502,126,1865,0.07949350774288177,204,0.2157541662454605,40.0
12498,126,1565,0.07737449556589128,204,0.2157541662454605,41.0
12562,126,303,0.07326900213956833,204,0.2157541662454605,42.0
12561,126,3116,0.07293267548084259,204,0.2157541662454605,43.0
12531,126,2165,0.07203712314367294,204,0.2157541662454605,44.0
12526,126,1757,0.07026953995227814,204,0.2157541662454605,45.0
12538,126,2398,0.0669439509510994,204,0.2157541662454605,46.0
12533,126,1043,0.05689462274312972,204,0.2157541662454605,47.0
12495,126,2611,0.056391414254903786,204,0.2157541662454605,48.0
12536,126,2590,0.054528307169675834,204,0.2157541662454605,49.0
12505,126,3015,0.052939943969249725,204,0.2157541662454605,50.0
12523,126,2402,0.04739564657211304,204,0.2157541662454605,51.0
12499,126,2414,0.04699418693780899,204,0.2157541662454605,52.0
12544,126,1304,0.04559814184904098,204,0.2157541662454605,53.0
12475,126,1371,0.044748920947313316,204,0.2157541662454605,54.0
12508,126,730,0.04252743348479271,204,0.2157541662454605,55.0
12543,126,1164,0.04177011922001839,204,0.2157541662454605,56.0
12541,126,1350,0.04147334396839142,204,0.2157541662454605,57.0
12496,126,2578,0.04125174507498741,204,0.2157541662454605,58.0
12493,126,1012,0.040218692272901535,204,0.2157541662454605,59.0
12516,126,1509,0.038899805396795266,204,0.2157541662454605,60.0
12480,126,1469,0.037457335740327835,204,0.2157541662454605,61.0
12556,126,2835,0.036005105823278434,204,0.2157541662454605,62.0
12539,126,1914,0.03213707730174065,204,0.2157541662454605,63.0
12509,126,1893,0.031661756336688995,204,0.2157541662454605,64.0
12571,126,2189,0.028392191976308826,204,0.2157541662454605,65.0
12474,126,3096,0.027159351855516437,204,0.2157541662454605,66.0
12492,126,230,0.02401374094188213,204,0.2157541662454605,67.0
12548,126,3199,0.0229650903493166,204,0.2157541662454605,68.0
12540,126,2292,0.021244307979941368,204,0.2157541662454605,69.0
12512,126,1618,0.021011082455515858,204,0.2157541662454605,70.0
12537,126,1631,0.01928387209773064,204,0.2157541662454605,71.0
12549,126,3040,0.018385298550128937,204,0.2157541662454605,72.0
12546,126,2647,0.016899077221751213,204,0.2157541662454605,73.0
12514,126,2574,0.016341974958777428,204,0.2157541662454605,74.0
12558,126,1760,0.015581240877509115,204,0.2157541662454605,75.0
12568,126,2955,0.01464094966650009,204,0.2157541662454605,76.0
12494,126,2821,0.014082099311053753,204,0.2157541662454605,77.0
12487,126,1647,0.013585587963461876,204,0.2157541662454605,78.0
12520,126,987,0.01317501347512007,204,0.2157541662454605,79.0
12477,126,3030,0.01231375802308321,204,0.2157541662454605,80.0
12555,126,2302,0.011587614193558693,204,0.2157541662454605,81.0
12569,126,2933,0.008873187005519867,204,0.2157541662454605,82.0
12532,126,953,0.008606787770986557,204,0.2157541662454605,83.0
12515,126,2114,0.007285200059413909,204,0.2157541662454605,84.0
12560,126,2859,0.007138792425394058,204,0.2157541662454605,85.0
12503,126,3442,0.0065766591578722,204,0.2157541662454605,86.0
12552,126,3255,0.006101293954998255,204,0.2157541662454605,87.0
12500,126,2384,0.005448814481496811,204,0.2157541662454605,88.0
12524,126,3254,0.005068548955023289,204,0.2157541662454605,89.0
12572,126,3532,0.0040418840944767,204,0.2157541662454605,90.0
12522,126,2527,0.00403637858107686,204,0.2157541662454605,91.0
12479,126,3343,0.002580377506092191,204,0.2157541662454605,92.0
12565,126,2311,0.002479101298376918,204,0.2157541662454605,93.0
12530,126,3652,0.002352760639041662,204,0.2157541662454605,94.0
12481,126,2956,0.0022962626535445447,204,0.2157541662454605,95.0
12482,126,3225,0.002249472076073289,204,0.2157541662454605,96.0
12478,126,3502,0.0022222890984267,204,0.2157541662454605,97.0
12566,126,2865,0.0021740372758358717,204,0.2157541662454605,98.0
12507,126,2994,0.0017971941269934175,204,0.2157541662454605,99.0
12491,126,3639,0.001555998926050961,204,0.2157541662454605,100.0
12658,127,338,0.7751142382621765,603,0.7377184629440308,1.0
598087,127,603,0.7377184629440308,603,0.7377184629440308,2.0
12580,127,259,0.6769932508468628,603,0.7377184629440308,3.0
12645,127,990,0.674005389213562,603,0.7377184629440308,4.0
12650,127,1111,0.6231658458709717,603,0.7377184629440308,5.0
12631,127,724,0.617275059223175,603,0.7377184629440308,6.0
12596,127,374,0.5306544899940491,603,0.7377184629440308,7.0
12651,127,432,0.42912134528160095,603,0.7377184629440308,8.0
12582,127,143,0.39901918172836304,603,0.7377184629440308,9.0
12639,127,1281,0.36595034599304205,603,0.7377184629440308,10.0
12574,127,1503,0.3501896560192108,603,0.7377184629440308,11.0
12590,127,2467,0.3231171667575836,603,0.7377184629440308,12.0
12622,127,515,0.292195737361908,603,0.7377184629440308,13.0
12592,127,363,0.291236937046051,603,0.7377184629440308,14.0
12633,127,2047,0.27399569749832153,603,0.7377184629440308,15.0
12625,127,453,0.23372916877269745,603,0.7377184629440308,16.0
12583,127,922,0.2022857666015625,603,0.7377184629440308,17.0
12671,127,382,0.19821961224079127,603,0.7377184629440308,18.0
12653,127,1615,0.17965030670166016,603,0.7377184629440308,19.0
12662,127,1095,0.17272014915943146,603,0.7377184629440308,20.0
12599,127,438,0.1715255081653595,603,0.7377184629440308,21.0
12585,127,1694,0.17128190398216248,603,0.7377184629440308,22.0
12608,127,2028,0.16406890749931335,603,0.7377184629440308,23.0
12632,127,1326,0.15624065697193146,603,0.7377184629440308,24.0
12593,127,74,0.15582653880119324,603,0.7377184629440308,25.0
12628,127,1589,0.12184237688779832,603,0.7377184629440308,26.0
12629,127,2002,0.11274483054876328,603,0.7377184629440308,27.0
12664,127,863,0.11238638311624527,603,0.7377184629440308,28.0
12640,127,1368,0.11081137508153917,603,0.7377184629440308,29.0
12607,127,683,0.10549909621477127,603,0.7377184629440308,30.0
12588,127,1147,0.10514849424362184,603,0.7377184629440308,31.0
12589,127,1171,0.09529029577970503,603,0.7377184629440308,32.0
12576,127,1371,0.09066992253065108,603,0.7377184629440308,33.0
12612,127,491,0.08994176983833313,603,0.7377184629440308,34.0
12618,127,389,0.0884939432144165,603,0.7377184629440308,35.0
12595,127,1057,0.08038058876991272,603,0.7377184629440308,36.0
12654,127,2156,0.07405418902635574,603,0.7377184629440308,37.0
12619,127,639,0.07232057303190231,603,0.7377184629440308,38.0
12610,127,1706,0.07146511226892471,603,0.7377184629440308,39.0
12617,127,197,0.06744232773780823,603,0.7377184629440308,40.0
12581,127,2927,0.06686532497406006,603,0.7377184629440308,41.0
12573,127,1021,0.06451242417097093,603,0.7377184629440308,42.0
12647,127,1594,0.05948454141616821,603,0.7377184629440308,43.0
12648,127,2079,0.055314823985099786,603,0.7377184629440308,44.0
12575,127,2212,0.054526835680007935,603,0.7377184629440308,45.0
12644,127,2699,0.05164552479982376,603,0.7377184629440308,46.0
12603,127,3082,0.04198557138442993,603,0.7377184629440308,47.0
12634,127,102,0.04107348620891571,603,0.7377184629440308,48.0
12649,127,1227,0.04049107059836388,603,0.7377184629440308,49.0
12604,127,2380,0.038770701736211784,603,0.7377184629440308,50.0
12611,127,3165,0.03136929497122765,603,0.7377184629440308,51.0
12665,127,2445,0.03131435811519623,603,0.7377184629440308,52.0
12637,127,2929,0.03047921694815159,603,0.7377184629440308,53.0
12606,127,952,0.026750212535262108,603,0.7377184629440308,54.0
12614,127,1464,0.02633729763329029,603,0.7377184629440308,55.0
12668,127,2796,0.023165198042988774,603,0.7377184629440308,56.0
12616,127,3341,0.02220028266310692,603,0.7377184629440308,57.0
12630,127,1599,0.01773461326956749,603,0.7377184629440308,58.0
12659,127,2972,0.017552699893712997,603,0.7377184629440308,59.0
12655,127,3133,0.016325803473591805,603,0.7377184629440308,60.0
12578,127,2435,0.015894483774900436,603,0.7377184629440308,61.0
12641,127,2821,0.01585228741168976,603,0.7377184629440308,62.0
12586,127,2053,0.01583435945212841,603,0.7377184629440308,63.0
12600,127,981,0.013557550497353077,603,0.7377184629440308,64.0
12667,127,1784,0.013555611483752728,603,0.7377184629440308,65.0
12577,127,2692,0.0130546847358346,603,0.7377184629440308,66.0
12663,127,1550,0.012170468457043173,603,0.7377184629440308,67.0
12609,127,3266,0.010731992311775684,603,0.7377184629440308,68.0
12642,127,2433,0.0100922966375947,603,0.7377184629440308,69.0
12635,127,2198,0.008481797762215137,603,0.7377184629440308,70.0
12646,127,705,0.007719739340245724,603,0.7377184629440308,71.0
12584,127,1825,0.006408422254025936,603,0.7377184629440308,72.0
12657,127,1430,0.0062183658592402935,603,0.7377184629440308,73.0
12669,127,3095,0.0059134596958756456,603,0.7377184629440308,74.0
12656,127,2686,0.005123418290168047,603,0.7377184629440308,75.0
12605,127,1342,0.0050412509590387344,603,0.7377184629440308,76.0
12666,127,2818,0.004909110255539417,603,0.7377184629440308,77.0
12670,127,1436,0.004333622753620148,603,0.7377184629440308,78.0
12579,127,2558,0.004296156112104654,603,0.7377184629440308,79.0
12587,127,2999,0.004268880933523178,603,0.7377184629440308,80.0
12615,127,3400,0.0038586664013564587,603,0.7377184629440308,81.0
12638,127,801,0.0037820767611265187,603,0.7377184629440308,82.0
12613,127,3634,0.003505031811073423,603,0.7377184629440308,83.0
12643,127,3366,0.003273481968790293,603,0.7377184629440308,84.0
12601,127,2195,0.0029489344451576467,603,0.7377184629440308,85.0
12627,127,3285,0.0026304528582841162,603,0.7377184629440308,86.0
12623,127,3522,0.002593999030068517,603,0.7377184629440308,87.0
12636,127,3176,0.002374526578933001,603,0.7377184629440308,88.0
12602,127,3536,0.002332320436835289,603,0.7377184629440308,89.0
12652,127,3540,0.0018471613293513656,603,0.7377184629440308,90.0
12620,127,3592,0.001823831466026604,603,0.7377184629440308,91.0
12594,127,3564,0.0015226679388433695,603,0.7377184629440308,92.0
12660,127,3420,0.0013603059342131019,603,0.7377184629440308,93.0
12591,127,3469,0.0012095124693587422,603,0.7377184629440308,94.0
12626,127,3491,0.0011990130878984928,603,0.7377184629440308,95.0
12597,127,3502,0.0010912555735558274,603,0.7377184629440308,96.0
12661,127,3692,0.0010593265760689974,603,0.7377184629440308,97.0
12598,127,3435,0.0010559271322563288,603,0.7377184629440308,98.0
12621,127,3507,0.0010039298795163634,603,0.7377184629440308,99.0
12624,127,3336,0.0009701904491521418,603,0.7377184629440308,100.0
12678,128,130,0.8854023218154907,1248,0.1134246215224266,1.0
12768,128,74,0.8638642430305481,1248,0.1134246215224266,2.0
12712,128,843,0.7755071520805359,1248,0.1134246215224266,3.0
12744,128,1058,0.6829628944396973,1248,0.1134246215224266,4.0
12690,128,1156,0.4984530508518219,1248,0.1134246215224266,5.0
12683,128,1332,0.4453292489051819,1248,0.1134246215224266,6.0
12751,128,56,0.43194639682769775,1248,0.1134246215224266,7.0
12687,128,1154,0.4184859097003937,1248,0.1134246215224266,8.0
12693,128,520,0.4084085822105408,1248,0.1134246215224266,9.0
12685,128,547,0.3887555301189423,1248,0.1134246215224266,10.0
12679,128,1120,0.3564161062240601,1248,0.1134246215224266,11.0
12702,128,717,0.3027446568012237,1248,0.1134246215224266,12.0
12723,128,737,0.2900938391685486,1248,0.1134246215224266,13.0
12689,128,278,0.2710843086242676,1248,0.1134246215224266,14.0
12755,128,993,0.2693697810173035,1248,0.1134246215224266,15.0
12680,128,371,0.2602273225784302,1248,0.1134246215224266,16.0
12710,128,584,0.2549560070037842,1248,0.1134246215224266,17.0
12725,128,18,0.2536691725254059,1248,0.1134246215224266,18.0
12762,128,1797,0.21208010613918304,1248,0.1134246215224266,19.0
12701,128,968,0.16606922447681427,1248,0.1134246215224266,20.0
12734,128,889,0.15982627868652344,1248,0.1134246215224266,21.0
12769,128,561,0.15535002946853638,1248,0.1134246215224266,22.0
12758,128,870,0.1462668925523758,1248,0.1134246215224266,23.0
12745,128,2028,0.11893559992313385,1248,0.1134246215224266,24.0
12761,128,576,0.11452074348926546,1248,0.1134246215224266,25.0
598088,128,1248,0.1134246215224266,1248,0.1134246215224266,26.0
12672,128,10,0.10972405970096588,1248,0.1134246215224266,27.0
12715,128,1978,0.10944092273712157,1248,0.1134246215224266,28.0
12698,128,971,0.1001804918050766,1248,0.1134246215224266,29.0
12730,128,1846,0.0964532196521759,1248,0.1134246215224266,30.0
12754,128,1196,0.09081745147705078,1248,0.1134246215224266,31.0
12716,128,973,0.0887623056769371,1248,0.1134246215224266,32.0
12688,128,1920,0.08809567242860794,1248,0.1134246215224266,33.0
12705,128,356,0.08721401542425156,1248,0.1134246215224266,34.0
12760,128,496,0.08381814509630202,1248,0.1134246215224266,35.0
12717,128,811,0.08277704566717148,1248,0.1134246215224266,36.0
12741,128,832,0.07552137970924377,1248,0.1134246215224266,37.0
12736,128,373,0.07334814220666885,1248,0.1134246215224266,38.0
12739,128,2179,0.07325011491775513,1248,0.1134246215224266,39.0
12696,128,2518,0.07137086242437363,1248,0.1134246215224266,40.0
12704,128,2019,0.07115451246500015,1248,0.1134246215224266,41.0
12706,128,2361,0.06509318202733994,1248,0.1134246215224266,42.0
12720,128,1416,0.06090924888849258,1248,0.1134246215224266,43.0
12767,128,1412,0.05975717678666115,1248,0.1134246215224266,44.0
12697,128,1683,0.04397597908973694,1248,0.1134246215224266,45.0
12700,128,1671,0.04002929851412773,1248,0.1134246215224266,46.0
12733,128,247,0.037431634962558746,1248,0.1134246215224266,47.0
12770,128,1623,0.033962998539209366,1248,0.1134246215224266,48.0
12686,128,2475,0.03391190245747566,1248,0.1134246215224266,49.0
12759,128,442,0.031269639730453484,1248,0.1134246215224266,50.0
12724,128,2610,0.028631402179598812,1248,0.1134246215224266,51.0
12750,128,2038,0.028287161141633987,1248,0.1134246215224266,52.0
12695,128,3095,0.026966875419020653,1248,0.1134246215224266,53.0
12713,128,2274,0.025041932240128517,1248,0.1134246215224266,54.0
12728,128,1360,0.02448050864040852,1248,0.1134246215224266,55.0
12719,128,3201,0.023826714605093,1248,0.1134246215224266,56.0
12726,128,3012,0.023718664422631264,1248,0.1134246215224266,57.0
12699,128,2338,0.02256336621940136,1248,0.1134246215224266,58.0
12711,128,2211,0.02184172533452511,1248,0.1134246215224266,59.0
12729,128,1931,0.02089421823620796,1248,0.1134246215224266,60.0
12748,128,2982,0.014815221540629862,1248,0.1134246215224266,61.0
12694,128,3031,0.014486338943243028,1248,0.1134246215224266,62.0
12743,128,3175,0.014161331579089163,1248,0.1134246215224266,63.0
12753,128,543,0.01330246590077877,1248,0.1134246215224266,64.0
12746,128,3402,0.01317800022661686,1248,0.1134246215224266,65.0
12682,128,2826,0.012961859814822674,1248,0.1134246215224266,66.0
12727,128,3084,0.0103622293099761,1248,0.1134246215224266,67.0
12752,128,1752,0.00991064216941595,1248,0.1134246215224266,68.0
12722,128,3180,0.009884352795779705,1248,0.1134246215224266,69.0
12674,128,2107,0.009636040776968002,1248,0.1134246215224266,70.0
12735,128,2453,0.008171801455318928,1248,0.1134246215224266,71.0
12707,128,1681,0.007924108766019344,1248,0.1134246215224266,72.0
12738,128,3437,0.006834498606622219,1248,0.1134246215224266,73.0
12675,128,2999,0.0067970422096550465,1248,0.1134246215224266,74.0
12676,128,3192,0.006580033339560032,1248,0.1134246215224266,75.0
12766,128,962,0.006302156951278447,1248,0.1134246215224266,76.0
12749,128,3129,0.005374377127736807,1248,0.1134246215224266,77.0
12673,128,2723,0.004175118636339903,1248,0.1134246215224266,78.0
12756,128,2557,0.004071771167218685,1248,0.1134246215224266,79.0
12721,128,3689,0.004002452362328768,1248,0.1134246215224266,80.0
12709,128,3369,0.0037678347434848547,1248,0.1134246215224266,81.0
12763,128,3207,0.003751881653442979,1248,0.1134246215224266,82.0
12731,128,3612,0.003646560478955507,1248,0.1134246215224266,83.0
12681,128,3602,0.0035368355456739664,1248,0.1134246215224266,84.0
12764,128,3159,0.0034751431085169315,1248,0.1134246215224266,85.0
12691,128,3496,0.0029016176704317327,1248,0.1134246215224266,86.0
12708,128,3225,0.002743793884292245,1248,0.1134246215224266,87.0
12740,128,3690,0.0025923624634742732,1248,0.1134246215224266,88.0
12765,128,3112,0.002534485654905439,1248,0.1134246215224266,89.0
12703,128,3637,0.002434318186715245,1248,0.1134246215224266,90.0
12757,128,1725,0.0019344883039593694,1248,0.1134246215224266,91.0
